date,brand,model,quantity_sold,current_stock,reorder_threshold,lead_time
2022-05-17,Acer,Predator Helios,45,224,19,4
2021-03-11,Apple,MacBook Pro 13,16,200,21,14
2024-03-26,Lenovo,IdeaPad 3,9,40,10,6
2024-01-17,Oppo,Oppo Reno 5,26,234,23,14
2022-10-24,Lenovo,Legion 5,39,437,33,8
2023-03-13,Google,Pixel 6,25,39,38,4
2021-01-16,HP,Spectre x360,8,294,26,10
2022-06-13,Lenovo,Legion 5,44,242,29,4
2023-07-25,Apple,iPhone 13,21,455,35,7
2021-07-14,Apple,MacBook Pro 16,29,226,40,13
2021-10-24,Xiaomi,Mi 10,46,386,31,6
2024-11-11,Dell,XPS 13,1,163,32,3
2024-12-24,Google,Pixel 4a,4,447,12,3
2021-05-04,Realme,Realme 8,10,109,13,13
2021-10-01,HP,Spectre x360,14,53,27,10
2022-09-16,Samsung,Galaxy S20,12,262,40,6
2023-07-01,Samsung,Galaxy S21,27,267,25,8
2022-01-10,HP,Spectre x360,25,53,48,10
2021-03-15,Apple,MacBook Pro 13,34,223,40,3
2021-06-13,Google,Pixel 4a,17,219,18,8
2023-06-20,Lenovo,Legion 5,4,69,12,4
2024-04-01,Acer,Swift 3,37,362,11,7
2024-03-30,OnePlus,OnePlus 8,6,30,29,13
2022-05-09,Dell,Inspiron 15,9,259,22,11
2022-03-16,MSI,GF65 Thin,15,370,33,9
2022-06-26,MSI,GE76 Raider,4,451,19,3
2021-02-15,MSI,GE76 Raider,27,464,21,6
2022-12-28,Lenovo,IdeaPad 3,45,178,47,12
2024-07-03,OnePlus,OnePlus 9,32,406,14,8
2022-03-21,OnePlus,OnePlus 8,44,406,34,12
2022-10-30,Oppo,Oppo Reno 5,31,22,44,8
2023-05-04,Realme,Realme X7,4,319,16,9
2023-10-22,HP,EliteBook 840,49,452,29,14
2022-07-29,Apple,MacBook Pro 16,39,349,37,14
2021-06-28,Apple,MacBook Pro 16,34,344,22,9
2024-03-22,OnePlus,OnePlus Nord,5,461,21,3
2023-02-16,MSI,GF65 Thin,48,204,49,8
2023-10-27,Apple,iPhone 11,19,414,15,8
2023-01-18,Dell,Latitude 7420,31,207,50,14
2022-11-01,MSI,GE76 Raider,24,228,34,6
2024-04-05,Apple,MacBook Pro 16,46,171,28,10
2021-03-27,Realme,Realme 7,15,346,35,10
2021-09-27,Lenovo,ThinkPad X1,12,107,17,13
2022-02-03,Vivo,Vivo Y51,13,293,15,10
2021-11-01,HP,EliteBook 840,32,80,36,6
2023-12-16,Asus,ROG Zephyrus,32,355,50,10
2023-03-30,MSI,Stealth 15M,46,455,32,13
2023-02-05,Oppo,Oppo F19,31,445,18,7
2024-10-22,Acer,Predator Helios,21,275,10,4
2024-08-11,MSI,Stealth 15M,21,274,45,4
2022-03-15,Apple,MacBook Pro 16,50,428,34,14
2024-03-04,Realme,Realme 7,45,382,24,8
2024-07-15,Xiaomi,Redmi Note 9,35,249,21,12
2023-04-18,Oppo,Oppo A74,36,388,10,5
2024-03-20,Apple,iPhone 11,13,472,43,12
2021-03-13,Apple,iPhone 13,3,285,17,13
2022-05-23,Vivo,Vivo Y51,20,85,41,6
2023-03-02,Dell,Inspiron 15,49,362,24,12
2024-05-24,MSI,GE76 Raider,41,48,36,6
2023-02-02,Acer,Aspire 5,24,347,35,9
2022-12-20,Asus,VivoBook 15,42,186,15,8
2024-06-16,Apple,MacBook Air,41,455,45,8
2024-04-06,MSI,GE76 Raider,40,49,48,13
2022-03-18,Apple,iPhone 11,18,206,38,12
2023-01-13,OnePlus,OnePlus 9,29,65,24,8
2021-05-28,Xiaomi,Mi 10,20,144,19,13
2021-12-06,Realme,Realme 7,41,213,27,12
2022-02-14,Asus,ROG Zephyrus,19,285,26,8
2021-09-27,Apple,iPhone 13,11,420,39,14
2024-08-29,Realme,Realme 7,42,218,41,12
2021-10-16,Vivo,Vivo Y51,19,172,36,3
2024-10-04,Acer,Predator Helios,45,225,22,8
2022-05-27,Asus,ZenBook 14,35,100,12,10
2021-09-02,Xiaomi,Mi 10,47,267,38,9
2024-01-13,Vivo,Vivo V20,14,443,41,3
2022-03-20,Vivo,Vivo V20,19,24,22,9
2021-06-18,Realme,Realme X7,20,380,31,6
2022-07-07,MSI,GF65 Thin,6,151,14,4
2021-07-27,Acer,Aspire 5,35,279,42,10
2023-05-30,Apple,iPhone 11,34,21,14,8
2023-02-17,Apple,MacBook Air,19,435,47,13
2024-03-10,Dell,Latitude 7420,36,301,18,3
2021-01-27,Dell,Latitude 7420,8,83,11,7
2023-09-17,Apple,MacBook Pro 16,28,496,49,5
2023-11-30,HP,EliteBook 840,23,327,23,9
2021-09-04,Asus,VivoBook 15,26,205,47,6
2022-11-20,Oppo,Oppo Reno 5,1,426,24,13
2024-11-12,Samsung,Galaxy S21,12,328,29,9
2022-03-30,Realme,Realme X7,16,100,10,6
2023-12-06,Lenovo,IdeaPad 3,19,307,16,4
2023-08-31,Realme,Realme 8,45,58,16,11
2024-05-30,OnePlus,OnePlus 9,37,30,19,9
2022-09-14,Asus,ZenBook 14,26,81,27,4
2021-09-01,Lenovo,Legion 5,35,175,46,11
2024-12-22,Dell,Inspiron 15,45,450,48,12
2024-10-03,Google,Pixel 5,23,439,15,7
2023-02-16,Lenovo,Legion 5,24,444,34,11
2023-12-22,Xiaomi,Mi 11,27,306,11,7
2023-03-04,Google,Pixel 6,17,24,48,10
2023-04-26,Oppo,Oppo A74,44,324,41,13
2021-06-27,Oppo,Oppo Reno 5,13,42,26,12
2023-11-20,Acer,Swift 3,42,434,23,4
2021-04-20,Google,Pixel 4a,49,328,42,5
2021-09-25,Acer,Aspire 5,17,75,40,10
2021-03-11,Asus,VivoBook 15,33,413,43,6
2021-11-15,MSI,GE76 Raider,43,124,40,13
2023-01-12,Samsung,Galaxy S21,9,135,48,13
2024-08-29,Oppo,Oppo Reno 5,5,174,21,13
2023-09-27,Asus,VivoBook 15,34,431,49,4
2022-10-01,Oppo,Oppo Reno 5,26,210,13,6
2023-08-10,Realme,Realme 7,42,121,29,7
2022-06-19,Lenovo,ThinkPad X1,35,151,33,14
2023-02-24,Google,Pixel 5,20,93,50,9
2022-05-11,Lenovo,IdeaPad 3,15,86,27,12
2024-08-10,Lenovo,ThinkPad X1,23,140,22,8
2024-07-29,Lenovo,IdeaPad 3,25,272,21,7
2023-12-21,HP,EliteBook 840,50,148,47,12
2023-04-12,Asus,ROG Zephyrus,22,20,16,8
2021-05-16,Asus,VivoBook 15,39,125,48,8
2023-11-11,Oppo,Oppo Reno 5,34,160,13,5
2021-05-21,Realme,Realme X7,38,488,11,14
2023-10-12,Realme,Realme X7,45,33,17,9
2023-08-22,Samsung,Galaxy S20,36,397,41,7
2021-03-12,Dell,Latitude 7420,12,484,31,4
2022-11-20,Vivo,Vivo Y51,34,260,49,3
2022-10-07,HP,Spectre x360,12,343,26,13
2021-07-08,Samsung,Galaxy Note 10,3,353,34,3
2023-10-13,Vivo,Vivo Y51,44,305,10,11
2023-01-12,Samsung,Galaxy S20,2,105,20,7
2023-05-02,Apple,iPhone 13,33,483,50,13
2024-02-29,Oppo,Oppo F19,48,223,35,11
2023-04-10,Samsung,Galaxy S21,32,446,10,5
2022-12-19,Oppo,Oppo Reno 5,15,352,34,12
2023-12-13,Asus,VivoBook 15,37,311,27,11
2022-11-19,Oppo,Oppo A74,35,205,49,14
2021-12-25,Dell,XPS 13,13,259,37,4
2024-01-03,Lenovo,IdeaPad 3,40,485,25,9
2022-10-02,Google,Pixel 4a,37,434,31,14
2023-10-17,Acer,Swift 3,12,396,47,5
2022-12-26,Google,Pixel 5,49,36,41,4
2023-12-15,Vivo,Vivo X50,20,253,20,4
2021-03-25,Samsung,Galaxy S20,44,223,26,7
2023-08-11,Lenovo,ThinkPad X1,33,480,15,11
2022-03-08,Lenovo,ThinkPad X1,43,81,14,11
2022-01-31,Acer,Predator Helios,37,70,25,4
2024-04-27,HP,Spectre x360,33,423,25,7
2024-12-22,Acer,Aspire 5,16,26,19,8
2023-02-22,HP,Spectre x360,48,414,27,11
2023-07-16,Acer,Predator Helios,47,424,46,9
2021-04-15,Apple,MacBook Pro 16,31,430,18,3
2024-09-19,Acer,Predator Helios,44,55,44,12
2022-07-03,Xiaomi,Mi 11,47,270,42,13
2024-04-06,Xiaomi,Redmi Note 9,22,204,29,4
2024-04-22,Samsung,Galaxy S20,36,69,28,11
2023-05-16,Apple,iPhone 13,26,429,36,11
2022-02-20,Vivo,Vivo X50,16,243,36,8
2022-06-17,OnePlus,OnePlus 8,28,79,17,10
2023-03-11,Xiaomi,Mi 11,25,163,28,11
2024-09-09,Xiaomi,Redmi Note 9,26,64,28,13
2021-05-12,Oppo,Oppo Reno 5,23,303,15,9
2022-09-14,Lenovo,IdeaPad 3,6,192,45,8
2021-08-01,Dell,Latitude 7420,35,172,11,11
2023-01-13,Acer,Predator Helios,27,75,15,10
2023-12-13,OnePlus,OnePlus 9,48,384,27,11
2021-06-12,Asus,ZenBook 14,15,316,36,6
2023-04-27,Apple,iPhone 12,37,66,47,12
2024-02-29,Realme,Realme X7,21,364,21,7
2024-03-26,Xiaomi,Mi 10,10,235,16,10
2023-05-29,Acer,Predator Helios,46,234,30,13
2023-04-02,Apple,MacBook Pro 13,7,272,45,13
2021-05-13,MSI,GE76 Raider,19,159,29,10
2022-08-23,Samsung,Galaxy S21,44,421,19,6
2022-04-20,MSI,GF65 Thin,50,439,48,5
2023-04-17,Vivo,Vivo Y51,11,236,34,8
2022-12-28,Vivo,Vivo X50,9,115,33,5
2023-12-23,Apple,MacBook Pro 13,45,171,11,10
2022-06-24,Xiaomi,Mi 10,34,369,34,10
2021-04-17,OnePlus,OnePlus 9,23,450,11,11
2022-08-01,HP,Pavilion 15,45,260,20,3
2023-05-16,Google,Pixel 6,25,341,47,14
2024-04-13,Samsung,Galaxy Note 10,3,51,47,7
2021-03-01,Dell,Latitude 7420,42,499,19,5
2024-08-17,OnePlus,OnePlus 9,46,59,10,13
2023-07-06,HP,EliteBook 840,1,404,30,3
2023-06-25,Google,Pixel 4a,35,391,31,5
2024-10-04,HP,EliteBook 840,20,439,26,9
2023-07-11,Apple,iPhone 13,31,329,11,6
2024-04-02,OnePlus,OnePlus Nord,41,343,15,13
2021-07-13,Google,Pixel 4a,49,250,16,13
2024-12-05,MSI,GE76 Raider,29,386,46,9
2024-11-05,Dell,Inspiron 15,44,427,19,10
2022-04-28,MSI,Stealth 15M,32,343,30,9
2022-08-16,Oppo,Oppo A74,16,383,41,13
2022-10-28,Oppo,Oppo A74,11,246,50,8
2022-10-05,Apple,iPhone 13,8,201,35,9
2022-01-18,Samsung,Galaxy S20,7,88,16,4
2021-05-12,Google,Pixel 4a,23,169,21,5
2024-01-14,Samsung,Galaxy S21,18,458,18,5
2023-02-27,Samsung,Galaxy S20,10,117,46,14
2021-02-27,Acer,Swift 3,34,404,46,6
2021-01-09,Realme,Realme 7,50,248,15,13
2024-12-11,Asus,VivoBook 15,28,476,29,4
2022-05-24,OnePlus,OnePlus 9,24,458,26,12
2022-06-30,Dell,XPS 13,15,421,24,5
2024-01-06,Xiaomi,Mi 11,14,29,43,13
2022-09-27,OnePlus,OnePlus Nord,14,101,23,9
2021-03-29,Oppo,Oppo Reno 5,11,454,27,5
2022-01-16,MSI,Stealth 15M,47,171,21,9
2022-12-25,Xiaomi,Mi 11,43,354,20,5
2022-05-22,Asus,VivoBook 15,24,210,19,3
2021-07-05,MSI,GE76 Raider,48,319,11,3
2024-08-24,Acer,Predator Helios,20,154,44,10
2022-11-17,Lenovo,IdeaPad 3,16,96,40,4
2022-01-21,Dell,Latitude 7420,40,135,19,6
2024-10-25,Lenovo,ThinkPad X1,2,212,24,8
2022-11-06,MSI,GF65 Thin,8,491,20,5
2023-07-08,Oppo,Oppo Reno 5,49,263,11,13
2024-11-01,MSI,GE76 Raider,16,445,41,3
2023-06-03,Asus,ZenBook 14,22,203,41,4
2022-09-09,Realme,Realme X7,48,105,37,8
2024-06-17,Samsung,Galaxy S21,8,403,22,14
2022-01-28,Vivo,Vivo X50,30,372,22,4
2024-08-02,Acer,Predator Helios,43,300,45,8
2021-09-04,Google,Pixel 5,42,429,43,3
2021-02-18,Google,Pixel 5,46,108,25,13
2021-12-02,Asus,ZenBook 14,35,412,19,7
2021-07-12,Vivo,Vivo V20,36,403,32,10
2024-10-19,Oppo,Oppo A74,17,393,14,4
2021-04-02,Realme,Realme 8,37,224,15,4
2023-05-26,Lenovo,Legion 5,32,490,24,7
2024-09-13,Apple,iPhone 13,3,194,29,12
2024-11-17,Xiaomi,Redmi Note 9,1,412,33,8
2022-04-22,Google,Pixel 6,37,433,16,4
2021-03-23,Xiaomi,Mi 10,17,162,48,14
2024-03-10,HP,Spectre x360,15,499,24,8
2023-02-26,Realme,Realme 8,17,100,11,10
2022-02-04,MSI,GF65 Thin,50,300,25,13
2023-09-06,Samsung,Galaxy Note 10,42,460,31,13
2021-05-31,HP,EliteBook 840,29,276,49,4
2023-01-11,Google,Pixel 5,48,186,20,4
2024-11-15,HP,Pavilion 15,32,286,50,6
2021-10-30,Realme,Realme X7,36,237,22,9
2021-12-27,HP,EliteBook 840,29,438,43,7
2023-11-22,Apple,iPhone 13,38,483,24,10
2021-11-22,Apple,MacBook Pro 16,23,139,22,5
2023-02-15,Apple,MacBook Air,26,75,42,6
2022-06-10,Realme,Realme X7,15,223,43,13
2022-08-21,Asus,ZenBook 14,44,389,18,3
2021-10-27,Lenovo,Legion 5,5,419,24,4
2023-11-27,HP,Pavilion 15,38,103,25,13
2021-03-19,Samsung,Galaxy Note 10,18,232,17,7
2021-10-07,Asus,VivoBook 15,31,220,35,12
2021-02-26,Oppo,Oppo Reno 5,9,193,31,9
2022-06-07,Realme,Realme 8,8,33,43,4
2022-10-10,Lenovo,IdeaPad 3,35,486,43,3
2023-04-17,MSI,GE76 Raider,2,275,43,14
2022-04-18,MSI,GF65 Thin,36,235,20,4
2023-12-05,Xiaomi,Mi 11,1,307,10,14
2022-08-31,Vivo,Vivo V20,41,54,21,11
2023-04-18,Dell,Latitude 7420,36,411,22,6
2022-05-25,Apple,MacBook Pro 16,9,369,49,13
2024-07-24,Oppo,Oppo F19,12,34,24,13
2022-08-25,Acer,Predator Helios,39,111,44,14
2021-06-04,Vivo,Vivo V20,2,406,13,11
2024-09-16,HP,Spectre x360,48,51,15,5
2023-09-12,Acer,Swift 3,39,100,27,5
2021-08-17,Realme,Realme X7,19,281,30,9
2022-06-17,Vivo,Vivo Y51,1,251,44,5
2024-02-07,Dell,XPS 13,49,342,40,5
2024-07-18,Apple,iPhone 12,40,268,44,3
2023-08-09,Acer,Swift 3,47,239,40,7
2023-10-02,OnePlus,OnePlus 8,21,280,34,7
2024-08-31,Lenovo,IdeaPad 3,10,226,39,11
2023-05-17,Asus,ROG Zephyrus,49,97,15,9
2022-11-08,Google,Pixel 4a,10,206,22,8
2024-10-18,Acer,Swift 3,33,332,24,10
2023-08-26,Xiaomi,Mi 11,30,264,17,8
2023-01-03,Oppo,Oppo F19,11,97,42,14
2021-05-19,Apple,iPhone 13,24,220,41,14
2021-07-09,OnePlus,OnePlus Nord,10,441,32,4
2021-10-10,Dell,Latitude 7420,37,246,41,14
2022-08-29,Apple,MacBook Pro 16,16,313,40,6
2023-09-20,Dell,Inspiron 15,38,123,29,5
2022-12-09,Dell,XPS 13,30,41,49,4
2022-10-30,OnePlus,OnePlus Nord,25,334,14,14
2024-01-30,MSI,GE76 Raider,43,45,28,12
2023-07-31,Vivo,Vivo Y51,38,240,14,5
2024-06-24,Acer,Swift 3,3,428,42,14
2024-08-20,MSI,Stealth 15M,30,419,28,4
2023-09-17,Asus,VivoBook 15,43,175,18,9
2022-02-20,Samsung,Galaxy S21,37,146,42,11
2021-04-24,Acer,Aspire 5,47,456,30,3
2023-07-28,Lenovo,IdeaPad 3,14,444,33,3
2024-08-17,Apple,MacBook Air,21,407,15,7
2023-07-01,MSI,GF65 Thin,4,416,22,9
2023-11-27,Lenovo,IdeaPad 3,28,303,42,13
2024-06-05,Apple,iPhone 13,43,483,45,7
2023-02-24,Apple,MacBook Air,47,164,25,13
2023-09-19,Oppo,Oppo A74,21,194,28,9
2023-03-14,Realme,Realme 8,12,169,40,3
2022-05-05,Vivo,Vivo X50,44,480,14,6
2024-12-03,Apple,MacBook Pro 13,34,199,32,14
2022-07-05,Apple,iPhone 11,49,320,36,3
2022-03-07,Oppo,Oppo Reno 5,4,101,13,3
2021-07-19,MSI,GF65 Thin,48,310,24,10
2023-11-01,Asus,ZenBook 14,46,401,44,14
2024-11-30,MSI,GE76 Raider,23,375,44,7
2021-05-04,Realme,Realme 7,28,44,41,10
2022-12-31,Asus,ZenBook 14,10,84,15,6
2022-10-26,MSI,Stealth 15M,23,404,48,7
2024-11-07,Asus,VivoBook 15,32,454,47,9
2022-11-13,HP,EliteBook 840,5,235,20,12
2021-03-17,OnePlus,OnePlus 8,33,413,40,8
2021-02-01,Apple,iPhone 13,9,434,47,9
2021-11-02,Asus,VivoBook 15,50,472,24,9
2022-10-04,OnePlus,OnePlus 8,4,315,50,9
2021-09-27,HP,Spectre x360,25,306,38,13
2021-09-20,Vivo,Vivo V20,7,26,33,8
2024-03-08,Realme,Realme 7,29,431,18,6
2024-05-23,HP,Spectre x360,11,201,18,7
2021-07-26,Vivo,Vivo Y51,32,269,49,7
2024-02-22,HP,Pavilion 15,28,476,30,13
2021-03-04,Xiaomi,Mi 10,33,107,35,4
2023-04-17,Apple,MacBook Pro 16,39,306,38,14
2024-01-11,Realme,Realme 7,44,357,31,9
2021-08-08,MSI,GE76 Raider,10,304,29,9
2023-10-26,Lenovo,IdeaPad 3,45,349,19,5
2023-04-09,Vivo,Vivo V20,38,85,36,11
2024-01-25,Lenovo,IdeaPad 3,26,132,10,13
2022-07-04,Google,Pixel 4a,20,220,36,6
2024-11-11,Google,Pixel 5,13,444,41,9
2024-10-01,Xiaomi,Redmi Note 9,12,137,20,4
2024-11-25,Dell,Inspiron 15,47,275,20,10
2022-03-22,Google,Pixel 4a,2,261,47,14
2021-11-10,MSI,GE76 Raider,47,444,44,6
2023-03-13,Google,Pixel 4a,19,406,10,8
2024-09-19,Samsung,Galaxy S21,11,213,31,11
2021-12-21,Dell,Latitude 7420,7,54,25,13
2024-03-10,Xiaomi,Mi 10,41,376,43,4
2021-02-21,Apple,MacBook Air,6,89,29,8
2021-07-14,Samsung,Galaxy S21,8,203,17,10
2022-05-24,Apple,iPhone 13,7,44,21,4
2024-12-03,MSI,GF65 Thin,40,386,23,5
2022-11-13,Oppo,Oppo A74,1,140,43,4
2024-11-22,Samsung,Galaxy S21,32,224,40,10
2022-10-27,Lenovo,IdeaPad 3,23,145,35,7
2021-08-19,Xiaomi,Redmi Note 9,21,257,23,11
2024-02-12,Xiaomi,Mi 10,16,282,47,13
2021-06-01,Dell,XPS 13,18,255,20,14
2024-11-29,Vivo,Vivo V20,24,121,49,3
2023-08-26,HP,EliteBook 840,25,273,37,12
2022-11-30,MSI,GF65 Thin,23,314,33,7
2023-06-18,Lenovo,ThinkPad X1,2,140,25,12
2021-07-17,Google,Pixel 6,44,98,17,4
2021-12-05,Vivo,Vivo X50,20,201,38,14
2022-04-02,Dell,Latitude 7420,41,31,31,13
2022-12-28,Samsung,Galaxy S20,8,256,16,14
2023-01-11,Google,Pixel 5,14,187,36,10
2023-12-17,Dell,Latitude 7420,33,85,30,12
2022-04-03,Oppo,Oppo Reno 5,14,441,17,7
2022-06-10,Realme,Realme 7,32,359,16,12
2024-09-27,Lenovo,IdeaPad 3,32,347,47,3
2022-04-23,MSI,Stealth 15M,27,303,28,3
2023-07-07,HP,Pavilion 15,24,466,36,3
2024-08-17,Google,Pixel 6,45,255,16,5
2022-11-07,Apple,MacBook Pro 16,47,341,40,14
2023-05-19,OnePlus,OnePlus Nord,39,128,27,3
2023-08-02,Google,Pixel 4a,50,129,19,8
2024-09-05,MSI,GE76 Raider,38,498,13,3
2023-05-24,Lenovo,ThinkPad X1,14,245,22,3
2023-07-12,Xiaomi,Redmi Note 9,6,379,45,11
2023-06-10,Apple,iPhone 12,8,457,44,12
2021-12-14,Asus,ROG Zephyrus,39,447,38,3
2023-03-15,Xiaomi,Mi 10,44,280,43,3
2023-07-27,Apple,MacBook Pro 16,34,175,22,8
2023-09-21,Samsung,Galaxy S20,35,394,43,13
2024-07-12,Xiaomi,Redmi Note 9,5,102,29,10
2023-10-24,Samsung,Galaxy S20,2,327,36,5
2023-02-25,MSI,GF65 Thin,22,451,10,9
2021-11-13,Realme,Realme X7,27,323,25,4
2021-10-02,Realme,Realme 7,50,208,39,4
2024-06-19,Dell,Inspiron 15,10,228,33,14
2022-05-31,Asus,ROG Zephyrus,30,367,36,12
2022-03-11,Apple,iPhone 12,22,475,28,4
2021-12-14,OnePlus,OnePlus 8,24,269,21,5
2021-12-23,Lenovo,IdeaPad 3,11,341,42,7
2023-09-13,Realme,Realme 7,5,422,26,4
2021-06-02,Lenovo,IdeaPad 3,19,47,41,14
2021-12-15,Lenovo,ThinkPad X1,21,142,46,3
2022-09-04,Google,Pixel 6,25,261,40,7
2024-09-01,Acer,Swift 3,30,490,15,10
2022-05-30,Dell,Latitude 7420,27,475,20,7
2021-08-17,Vivo,Vivo X50,7,288,32,14
2024-04-11,OnePlus,OnePlus 9,23,446,48,13
2024-05-23,Google,Pixel 6,27,332,43,10
2023-01-22,Apple,MacBook Air,7,163,18,5
2024-12-25,Oppo,Oppo A74,3,316,21,14
2021-12-16,Vivo,Vivo X50,13,441,15,8
2024-05-04,OnePlus,OnePlus 8,19,483,21,7
2023-01-29,MSI,Stealth 15M,30,359,38,6
2022-07-15,Lenovo,Legion 5,48,446,25,5
2024-01-26,Acer,Predator Helios,26,394,43,5
2021-07-17,Lenovo,IdeaPad 3,14,408,14,11
2022-12-01,HP,Spectre x360,26,351,20,5
2024-04-29,Google,Pixel 4a,30,237,31,6
2024-04-17,OnePlus,OnePlus 9,32,274,18,6
2024-12-18,Apple,iPhone 13,3,140,14,10
2021-01-29,Vivo,Vivo V20,49,261,37,13
2021-02-14,HP,Spectre x360,10,452,15,4
2021-09-18,Vivo,Vivo V20,24,347,13,7
2023-03-17,Oppo,Oppo A74,21,359,40,14
2021-01-16,OnePlus,OnePlus Nord,2,35,19,6
2024-05-09,Acer,Predator Helios,6,154,39,5
2023-07-03,Oppo,Oppo A74,34,288,11,8
2023-09-11,MSI,GE76 Raider,27,377,13,8
2022-04-19,Lenovo,Legion 5,46,47,27,14
2022-04-30,Samsung,Galaxy S20,28,232,40,8
2022-03-12,Oppo,Oppo F19,12,438,23,3
2024-06-02,Oppo,Oppo A74,14,73,15,13
2024-03-19,MSI,GE76 Raider,24,153,40,4
2022-08-29,Asus,ZenBook 14,20,78,28,5
2024-03-23,Realme,Realme X7,29,378,36,11
2021-12-19,Oppo,Oppo Reno 5,46,427,35,14
2022-09-14,HP,Pavilion 15,11,156,37,8
2021-12-11,Oppo,Oppo Reno 5,43,249,28,14
2022-04-21,Oppo,Oppo F19,39,122,21,14
2021-05-24,Google,Pixel 6,45,78,16,6
2024-06-24,Dell,Inspiron 15,26,389,19,3
2021-02-14,HP,EliteBook 840,6,455,11,5
2024-02-26,Google,Pixel 4a,34,448,35,6
2022-01-30,HP,Spectre x360,6,132,28,4
2023-08-06,Asus,ZenBook 14,8,232,29,11
2021-07-16,Samsung,Galaxy S21,44,65,49,14
2022-09-30,Asus,VivoBook 15,6,421,50,7
2024-10-30,HP,Pavilion 15,6,244,23,5
2024-04-16,Asus,ZenBook 14,46,72,14,3
2021-01-14,Dell,Inspiron 15,44,236,19,13
2022-07-31,Acer,Swift 3,1,211,13,4
2022-09-06,Xiaomi,Mi 11,22,332,48,4
2024-07-20,Apple,iPhone 11,20,42,22,3
2024-05-07,HP,Spectre x360,22,153,34,7
2023-10-01,Acer,Predator Helios,2,346,37,3
2023-08-15,MSI,Stealth 15M,20,447,33,7
2023-02-13,Dell,Latitude 7420,41,109,10,12
2022-03-13,Dell,Inspiron 15,47,195,36,5
2021-06-14,HP,Pavilion 15,31,280,21,6
2021-02-15,Apple,iPhone 13,38,231,50,11
2022-04-11,Apple,MacBook Air,18,157,30,8
2021-04-23,Vivo,Vivo Y51,43,264,47,9
2024-09-22,Apple,iPhone 12,46,57,24,7
2022-02-01,Lenovo,IdeaPad 3,5,224,43,11
2022-10-19,Google,Pixel 4a,50,60,23,10
2021-09-20,OnePlus,OnePlus 9,31,68,45,4
2023-06-09,Apple,MacBook Air,29,399,43,3
2021-04-09,HP,EliteBook 840,37,206,30,9
2021-08-04,Acer,Aspire 5,12,470,12,5
2023-06-01,Vivo,Vivo V20,7,465,24,8
2024-07-17,Vivo,Vivo X50,18,456,37,4
2023-02-02,Asus,ZenBook 14,2,440,21,7
2024-09-25,Apple,iPhone 11,12,244,22,12
2024-01-29,Apple,iPhone 13,29,340,39,14
2023-02-21,Apple,MacBook Pro 16,39,378,20,14
2024-08-05,MSI,GF65 Thin,28,164,15,3
2024-02-17,Xiaomi,Mi 10,30,32,45,10
2022-11-27,Vivo,Vivo X50,36,321,28,4
2021-09-13,Apple,iPhone 12,21,300,45,7
2022-02-12,HP,EliteBook 840,6,386,25,14
2023-08-27,Samsung,Galaxy S21,17,467,20,9
2024-05-29,Apple,iPhone 12,17,96,39,3
2022-04-25,Asus,ZenBook 14,16,364,46,12
2021-07-11,Google,Pixel 6,38,261,31,13
2023-03-21,Samsung,Galaxy S20,38,339,35,14
2021-09-30,Asus,VivoBook 15,4,428,18,9
2023-12-01,Realme,Realme 8,41,59,42,5
2023-06-16,Lenovo,IdeaPad 3,29,339,37,7
2022-04-03,Google,Pixel 5,42,374,39,4
2021-06-02,Apple,iPhone 12,34,287,45,13
2023-07-23,Apple,MacBook Pro 13,7,58,22,4
2023-07-20,Vivo,Vivo V20,47,83,47,11
2024-09-17,Acer,Swift 3,36,26,49,9
2023-05-07,Realme,Realme 8,39,199,23,4
2023-02-20,Xiaomi,Redmi Note 9,18,294,49,13
2024-02-24,Apple,iPhone 12,16,390,41,13
2022-12-25,Lenovo,IdeaPad 3,40,368,23,3
2021-12-24,Vivo,Vivo V20,12,115,20,6
2021-01-15,HP,Spectre x360,27,119,18,13
2024-12-08,Realme,Realme X7,1,476,50,12
2022-01-30,Acer,Swift 3,12,344,13,4
2021-03-24,MSI,GE76 Raider,29,323,17,10
2024-09-01,Dell,Inspiron 15,34,440,27,3
2023-11-17,OnePlus,OnePlus 9,12,46,45,12
2021-04-10,Dell,XPS 13,23,419,30,8
2024-02-03,MSI,GF65 Thin,14,273,14,10
2021-08-25,Asus,ROG Zephyrus,11,430,23,7
2022-12-23,Google,Pixel 4a,31,107,50,13
2023-01-19,Oppo,Oppo F19,43,218,17,5
2021-03-24,Vivo,Vivo Y51,50,97,35,12
2024-02-02,Samsung,Galaxy S21,21,96,14,5
2021-04-26,Apple,MacBook Pro 13,26,96,36,11
2024-12-20,Xiaomi,Redmi Note 9,8,413,29,3
2023-08-14,Apple,MacBook Pro 16,50,213,44,13
2024-06-18,Asus,VivoBook 15,49,323,41,4
2024-10-20,Oppo,Oppo A74,32,355,29,9
2022-10-02,Acer,Predator Helios,11,328,15,8
2022-03-25,Oppo,Oppo Reno 5,46,149,12,5
2024-11-11,Vivo,Vivo V20,33,160,28,8
2024-06-11,Dell,Inspiron 15,30,332,24,13
2023-09-01,Acer,Aspire 5,32,23,16,3
2021-09-11,Lenovo,ThinkPad X1,36,165,34,8
2022-10-19,Samsung,Galaxy Note 10,2,257,21,7
2022-04-10,MSI,GF65 Thin,20,398,17,8
2024-04-15,OnePlus,OnePlus Nord,8,181,38,6
2021-04-07,Apple,iPhone 11,41,441,16,13
